"u","i"
"-6,559","-17,97"
"-6,543","-17,81"
"-6,527","-17,85"
"-6,511","-17,8"
"-6,495","-17,9"
"-6,479","-17,43"
"-6,463","-17,36"
"-6,447","-17,12"
"-6,431","-17,22"
"-6,415","-17,29"
"-6,398","-17,22"
"-6,382","-16,92"
"-6,366","-16,78"
"-6,35","-16,81"
"-6,334","-16,67"
"-6,318","-16,45"
"-6,302","-16,24"
"-6,286","-16,31"
"-6,27","-16,17"
"-6,254","-16,38"
"-6,238","-16,69"
"-6,222","-17,46"
"-6,206","-17,93"
"-6,19","-17,23"
"-6,174","-17,07"
"-6,158","-16,6"
"-6,142","-17,14"
"-6,126","-17,49"
"-6,11","-16,94"
"-6,094","-16,82"
"-6,078","-16,99"
"-6,062","-16,98"
"-6,046","-16,76"
"-6,03","-16,82"
"-6,014","-16,85"
"-5,998","-16,51"
"-5,982","-16,45"
"-5,966","-16,58"
"-5,95","-16,28"
"-5,934","-15,99"
"-5,918","-15,7"
"-5,902","-15,08"
"-5,886","-15,35"
"-5,87","-14,85"
"-5,854","-14,56"
"-5,838","-14,42"
"-5,822","-14,47"
"-5,806","-14,67"
"-5,79","-14,6"
"-5,774","-14,56"
"-5,758","-14,64"
"-5,742","-14,76"
"-5,726","-14,65"
"-5,71","-14,44"
"-5,694","-14,72"
"-5,678","-14,59"
"-5,662","-14,15"
"-5,646","-13,74"
"-5,63","-13,3"
"-5,614","-13,21"
"-5,598","-13,27"
"-5,582","-13,51"
"-5,566","-12,98"
"-5,55","-12,63"
"-5,534","-12,53"
"-5,518","-12,31"
"-5,502","-12,26"
"-5,486","-11,89"
"-5,47","-12,38"
"-5,454","-12,04"
"-5,438","-11,85"
"-5,422","-11,69"
"-5,405","-11,9"
"-5,389","-11,29"
"-5,373","-11,16"
"-5,357","-11,23"
"-5,341","-11,14"
"-5,325","-11,09"
"-5,309","-10,86"
"-5,293","-10,71"
"-5,277","-10,57"
"-5,261","-10,6"
"-5,245","-10,65"
"-5,229","-10,32"
"-5,213","-10,02"
"-5,197","-10,3"
"-5,181","-10,26"
"-5,165","-9,838"
"-5,149","-9,939"
"-5,133","-9,888"
"-5,117","-10,06"
"-5,101","-10,28"
"-5,085","-9,979"
"-5,069","-9,756"
"-5,053","-9,57"
"-5,037","-9,46"
"-5,021","-9,371"
"-5,005","-9,278"
"-4,989","-9,029"
"-4,973","-8,91"
"-4,957","-8,89"
"-4,941","-8,568"
"-4,925","-8,648"
"-4,909","-8,526"
"-4,893","-8,26"
"-4,877","-8,137"
"-4,861","-8,102"
"-4,845","-7,955"
"-4,829","-7,99"
"-4,813","-7,87"
"-4,797","-7,699"
"-4,781","-7,596"
"-4,765","-7,566"
"-4,749","-7,541"
"-4,733","-7,487"
"-4,717","-7,413"
"-4,701","-7,364"
"-4,685","-7,316"
"-4,669","-7,335"
"-4,653","-7,229"
"-4,637","-6,977"
"-4,621","-6,804"
"-4,605","-6,577"
"-4,589","-6,638"
"-4,573","-6,666"
"-4,557","-6,597"
"-4,541","-6,457"
"-4,525","-6,571"
"-4,509","-6,484"
"-4,493","-6,354"
"-4,477","-6,324"
"-4,461","-6,299"
"-4,445","-6,142"
"-4,428","-5,962"
"-4,412","-5,89"
"-4,396","-5,735"
"-4,38","-5,607"
"-4,364","-5,536"
"-4,348","-5,587"
"-4,332","-5,55"
"-4,316","-5,547"
"-4,3","-5,469"
"-4,284","-5,399"
"-4,268","-5,417"
"-4,252","-5,333"
"-4,236","-5,285"
"-4,22","-5,237"
"-4,204","-5,243"
"-4,188","-5,172"
"-4,172","-5,166"
"-4,156","-5,223"
"-4,14","-5,088"
"-4,124","-5,011"
"-4,108","-4,979"
"-4,092","-4,921"
"-4,076","-4,766"
"-4,06","-4,692"
"-4,044","-4,615"
"-4,028","-4,627"
"-4,012","-4,572"
"-3,996","-4,523"
"-3,98","-4,476"
"-3,964","-4,401"
"-3,948","-4,3"
"-3,932","-4,218"
"-3,916","-4,132"
"-3,9","-4,242"
"-3,884","-4,195"
"-3,868","-4,082"
"-3,852","-4,077"
"-3,836","-4,087"
"-3,82","-4,067"
"-3,804","-4,023"
"-3,788","-4,012"
"-3,772","-3,885"
"-3,756","-3,783"
"-3,74","-3,797"
"-3,724","-3,907"
"-3,708","-3,94"
"-3,692","-3,78"
"-3,676","-3,774"
"-3,66","-3,693"
"-3,644","-3,615"
"-3,628","-3,554"
"-3,612","-3,513"
"-3,596","-3,458"
"-3,58","-3,38"
"-3,564","-3,398"
"-3,548","-3,417"
"-3,532","-3,354"
"-3,516","-3,273"
"-3,5","-3,186"
"-3,484","-3,144"
"-3,468","-3,125"
"-3,452","-3,142"
"-3,435","-3,16"
"-3,419","-3,133"
"-3,403","-3,11"
"-3,387","-3,005"
"-3,371","-2,878"
"-3,355","-2,844"
"-3,339","-2,889"
"-3,323","-2,852"
"-3,307","-2,8"
"-3,291","-2,785"
"-3,275","-2,756"
"-3,259","-2,727"
"-3,243","-2,696"
"-3,227","-2,657"
"-3,211","-2,661"
"-3,195","-2,634"
"-3,179","-2,594"
"-3,163","-2,535"
"-3,147","-2,553"
"-3,131","-2,529"
"-3,115","-2,527"
"-3,099","-2,532"
"-3,083","-2,527"
"-3,067","-2,509"
"-3,051","-2,498"
"-3,035","-2,468"
"-3,019","-2,403"
"-3,003","-2,394"
"-2,987","-2,381"
"-2,971","-2,352"
"-2,955","-2,356"
"-2,939","-2,426"
"-2,923","-2,387"
"-2,907","-2,324"
"-2,891","-2,303"
"-2,875","-2,252"
"-2,859","-2,19"
"-2,843","-2,216"
"-2,827","-2,239"
"-2,811","-2,19"
"-2,795","-2,181"
"-2,779","-2,205"
"-2,763","-2,214"
"-2,747","-2,127"
"-2,731","-2,033"
"-2,715","-2,045"
"-2,699","-2,007"
"-2,683","-1,973"
"-2,667","-2,004"
"-2,651","-1,947"
"-2,635","-1,911"
"-2,619","-1,921"
"-2,603","-1,94"
"-2,587","-1,802"
"-2,571","-1,828"
"-2,555","-1,805"
"-2,539","-1,824"
"-2,523","-1,842"
"-2,507","-1,828"
"-2,491","-1,808"
"-2,475","-1,737"
"-2,458","-1,705"
"-2,442","-1,721"
"-2,426","-1,676"
"-2,41","-1,63"
"-2,394","-1,705"
"-2,378","-1,689"
"-2,362","-1,631"
"-2,346","-1,581"
"-2,33","-1,544"
"-2,314","-1,524"
"-2,298","-1,514"
"-2,282","-1,517"
"-2,266","-1,476"
"-2,25","-1,483"
"-2,234","-1,477"
"-2,218","-1,447"
"-2,202","-1,466"
"-2,186","-1,439"
"-2,17","-1,413"
"-2,154","-1,43"
"-2,138","-1,398"
"-2,122","-1,383"
"-2,106","-1,351"
"-2,09","-1,305"
"-2,074","-1,294"
"-2,058","-1,271"
"-2,042","-1,244"
"-2,026","-1,248"
"-2,01","-1,265"
"-1,994","-1,221"
"-1,978","-1,196"
"-1,962","-1,198"
"-1,946","-1,17"
"-1,93","-1,138"
"-1,914","-1,079"
"-1,898","-1,093"
"-1,882","-1,099"
"-1,866","-1,152"
"-1,85","-1,105"
"-1,834","-1,062"
"-1,818","-1,009"
"-1,802","-0,9904"
"-1,786","-0,9995"
"-1,77","-0,9888"
"-1,754","-1,012"
"-1,738","-0,9934"
"-1,722","-0,9782"
"-1,706","-0,9263"
"-1,69","-0,8973"
"-1,674","-0,8805"
"-1,658","-0,8973"
"-1,642","-0,8942"
"-1,626","-0,8912"
"-1,61","-0,8713"
"-1,594","-0,8607"
"-1,578","-0,8683"
"-1,562","-0,8362"
"-1,546","-0,8286"
"-1,53","-0,8149"
"-1,514","-0,8149"
"-1,498","-0,792"
"-1,482","-0,7905"
"-1,465","-0,7889"
"-1,449","-0,792"
"-1,433","-0,7798"
"-1,417","-0,7416"
"-1,401","-0,7248"
"-1,385","-0,7187"
"-1,369","-0,7172"
"-1,353","-0,7035"
"-1,337","-0,6806"
"-1,321","-0,6623"
"-1,305","-0,6424"
"-1,289","-0,6318"
"-1,273","-0,615"
"-1,257","-0,6135"
"-1,241","-0,589"
"-1,225","-0,5646"
"-1,209","-0,5585"
"-1,193","-0,5372"
"-1,177","-0,5127"
"-1,161","-0,5066"
"-1,145","-0,5036"
"-1,129","-0,499"
"-1,113","-0,4837"
"-1,097","-0,4761"
"-1,081","-0,4792"
"-1,065","-0,4731"
"-1,049","-0,4715"
"-1,033","-0,4639"
"-1,017","-0,4609"
"-1,001","-0,4471"
"-0,985","-0,4395"
"-0,969","-0,4349"
"-0,953","-0,4258"
"-0,937","-0,4288"
"-0,9209","-0,4258"
"-0,9049","-0,412"
"-0,8889","-0,4105"
"-0,8729","-0,4029"
"-0,8569","-0,3952"
"-0,8409","-0,4029"
"-0,8248","-0,3968"
"-0,8088","-0,4029"
"-0,7928","-0,3846"
"-0,7768","-0,3784"
"-0,7608","-0,3861"
"-0,7448","-0,3754"
"-0,7287","-0,3723"
"-0,7127","-0,3693"
"-0,6967","-0,3586"
"-0,6807","-0,3617"
"-0,6647","-0,3556"
"-0,6487","-0,3525"
"-0,6326","-0,354"
"-0,6166","-0,3571"
"-0,6006","-0,3449"
"-0,5846","-0,3418"
"-0,5686","-0,3388"
"-0,5526","-0,3327"
"-0,5365","-0,3327"
"-0,5205","-0,3296"
"-0,5045","-0,3205"
"-0,4885","-0,322"
"-0,4725","-0,3144"
"-0,4565","-0,3189"
"-0,4404","-0,3113"
"-0,4244","-0,3174"
"-0,4084","-0,3128"
"-0,3924","-0,3083"
"-0,3764","-0,3006"
"-0,3604","-0,2976"
"-0,3443","-0,293"
"-0,3283","-0,296"
"-0,3123","-0,2884"
"-0,2963","-0,2899"
"-0,2803","-0,2808"
"-0,2643","-0,2777"
"-0,2483","-0,2793"
"-0,2322","-0,2869"
"-0,2162","-0,2808"
"-0,2002","-0,2777"
"-0,1842","-0,2838"
"-0,1682","-0,2747"
"-0,1522","-0,2747"
"-0,1361","-0,2747"
"-0,1201","-0,2701"
"-0,1041","-0,2732"
"-0,08809","-0,267"
"-0,07207","-0,2564"
"-0,05606","-0,2579"
"-0,04004","-0,2579"
"-0,02402","-0,2609"
"-0,008007","-0,2564"
"0,008009","-0,2548"
"0,02403","-0,2548"
"0,04004","-0,2487"
"0,05606","-0,2518"
"0,07207","-0,2442"
"0,08809","-0,2503"
"0,1041","-0,2564"
"0,1201","-0,2548"
"0,1361","-0,2487"
"0,1522","-0,2457"
"0,1682","-0,2442"
"0,1842","-0,2457"
"0,2002","-0,2396"
"0,2162","-0,2335"
"0,2322","-0,2335"
"0,2483","-0,235"
"0,2643","-0,2274"
"0,2803","-0,2258"
"0,2963","-0,2258"
"0,3123","-0,2274"
"0,3283","-0,2289"
"0,3444","-0,2182"
"0,3604","-0,2197"
"0,3764","-0,2197"
"0,3924","-0,2136"
"0,4084","-0,2106"
"0,4244","-0,2121"
"0,4404","-0,2091"
"0,4565","-0,2075"
"0,4725","-0,2045"
"0,4885","-0,2014"
"0,5045","-0,203"
"0,5205","-0,1923"
"0,5365","-0,1969"
"0,5526","-0,1984"
"0,5686","-0,1877"
"0,5846","-0,1892"
"0,6006","-0,1862"
"0,6166","-0,1816"
"0,6326","-0,1801"
"0,6487","-0,174"
"0,6647","-0,1709"
"0,6807","-0,1694"
"0,6967","-0,1694"
"0,7127","-0,1587"
"0,7287","-0,1602"
"0,7448","-0,1557"
"0,7608","-0,1557"
"0,7768","-0,1465"
"0,7928","-0,145"
"0,8088","-0,1465"
"0,8248","-0,148"
"0,8409","-0,1404"
"0,8569","-0,1389"
"0,8729","-0,1389"
"0,8889","-0,1282"
"0,9049","-0,1251"
"0,9209","-0,1267"
"0,937","-0,1114"
"0,953","-0,1083"
"0,969","-0,1038"
"0,985","-0,09766"
"1,001","-0,09919"
"1,017","-0,09003"
"1,033","-0,08088"
"1,049","-0,09003"
"1,065","-0,08546"
"1,081","-0,07783"
"1,097","-0,0702"
"1,113","-0,06409"
"1,129","-0,05494"
"1,145","-0,05188"
"1,161","-0,04578"
"1,177","-0,04883"
"1,193","-0,0412"
"1,209","-0,03205"
"1,225","-0,0351"
"1,241","-0,03662"
"1,257","-0,03205"
"1,273","-0,02442"
"1,289","-0,02289"
"1,305","-0,01984"
"1,321","-0,01221"
"1,337","0,004578"
"1,353","0,00763"
"1,369","0,03662"
"1,385","0,03205"
"1,401","0,03357"
"1,417","0,03968"
"1,433","0,03968"
"1,449","0,04273"
"1,465","0,06104"
"1,482","0,06257"
"1,498","0,0702"
"1,514","0,08851"
"1,53","0,09461"
"1,546","0,09614"
"1,562","0,09766"
"1,578","0,09919"
"1,594","0,1083"
"1,61","0,1144"
"1,626","0,1389"
"1,642","0,1465"
"1,658","0,1679"
"1,674","0,1724"
"1,69","0,174"
"1,706","0,177"
"1,722","0,1862"
"1,738","0,1969"
"1,754","0,2136"
"1,77","0,2289"
"1,786","0,235"
"1,802","0,2472"
"1,818","0,2564"
"1,834","0,2472"
"1,85","0,2609"
"1,866","0,2625"
"1,882","0,2716"
"1,898","0,2548"
"1,914","0,2594"
"1,93","0,2655"
"1,946","0,2686"
"1,962","0,296"
"1,978","0,3021"
"1,994","0,3189"
"2,01","0,3342"
"2,026","0,3327"
"2,042","0,322"
"2,058","0,3281"
"2,074","0,3479"
"2,09","0,3601"
"2,106","0,383"
"2,122","0,4105"
"2,138","0,4242"
"2,154","0,4624"
"2,17","0,4654"
"2,186","0,4837"
"2,202","0,4868"
"2,218","0,4944"
"2,234","0,4959"
"2,25","0,5036"
"2,266","0,5372"
"2,282","0,5463"
"2,298","0,531"
"2,314","0,5585"
"2,33","0,5661"
"2,346","0,5829"
"2,362","0,5829"
"2,378","0,5845"
"2,394","0,6012"
"2,41","0,6165"
"2,426","0,6424"
"2,442","0,6272"
"2,458","0,6669"
"2,475","0,6791"
"2,491","0,6959"
"2,507","0,6974"
"2,523","0,705"
"2,539","0,7294"
"2,555","0,7615"
"2,571","0,7752"
"2,587","0,7752"
"2,603","0,795"
"2,619","0,8042"
"2,635","0,7996"
"2,651","0,8057"
"2,667","0,8073"
"2,683","0,8286"
"2,699","0,8301"
"2,715","0,8439"
"2,731","0,8622"
"2,747","0,9263"
"2,763","0,9919"
"2,779","1,053"
"2,795","1,048"
"2,811","1,053"
"2,827","1,103"
"2,843","1,154"
"2,859","1,155"
"2,875","1,154"
"2,891","1,178"
"2,907","1,193"
"2,923","1,239"
"2,939","1,276"
"2,955","1,314"
"2,971","1,347"
"2,987","1,337"
"3,003","1,344"
"3,019","1,361"
"3,035","1,389"
"3,051","1,399"
"3,067","1,381"
"3,083","1,398"
"3,099","1,404"
"3,115","1,451"
"3,131","1,471"
"3,147","1,52"
"3,163","1,616"
"3,179","1,677"
"3,195","1,73"
"3,211","1,761"
"3,227","1,805"
"3,243","1,813"
"3,259","1,834"
"3,275","1,904"
"3,291","1,929"
"3,307","1,959"
"3,323","1,935"
"3,339","1,917"
"3,355","1,94"
"3,371","1,958"
"3,387","1,985"
"3,403","2,005"
"3,419","2,117"
"3,435","2,132"
"3,452","2,193"
"3,468","2,208"
"3,484","2,194"
"3,5","2,22"
"3,516","2,219"
"3,532","2,22"
"3,548","2,152"
"3,564","2,168"
"3,58","2,194"
"3,596","2,248"
"3,612","2,298"
"3,628","2,326"
"3,644","2,355"
"3,66","2,495"
"3,676","2,544"
"3,692","2,58"
"3,708","2,562"
"3,724","2,629"
"3,74","2,564"
"3,756","2,527"
"3,772","2,6"
"3,788","2,657"
"3,804","2,675"
"3,82","2,767"
"3,836","2,82"
"3,852","2,854"
"3,868","2,835"
"3,884","2,829"
"3,9","2,886"
"3,916","2,893"
"3,932","2,919"
"3,948","2,924"
"3,964","3,009"
"3,98","3,012"
"3,996","3,067"
"4,012","3,136"
"4,028","3,282"
"4,044","3,403"
"4,06","3,539"
"4,076","3,536"
"4,092","3,54"
"4,108","3,621"
"4,124","3,673"
"4,14","3,824"
"4,156","3,89"
"4,172","3,916"
"4,188","3,849"
"4,204","3,746"
"4,22","3,826"
"4,236","3,812"
"4,252","3,762"
"4,268","3,835"
"4,284","4,023"
"4,3","4,068"
"4,316","4,139"
"4,332","4,222"
"4,348","4,27"
"4,364","4,244"
"4,38","4,352"
"4,396","4,499"
"4,412","4,529"
"4,428","4,575"
"4,445","4,575"
"4,461","4,76"
"4,477","4,868"
"4,493","4,9"
"4,509","4,801"
"4,525","4,851"
"4,541","4,871"
"4,557","5,01"
"4,573","4,978"
"4,589","5,082"
"4,605","5,098"
"4,621","5,101"
"4,637","5,227"
"4,653","5,329"
"4,669","5,478"
"4,685","5,375"
"4,701","5,401"
"4,717","5,513"
"4,733","5,561"
"4,749","5,719"
"4,765","5,663"
"4,781","5,727"
"4,797","5,852"
"4,813","5,936"
"4,829","6,109"
"4,845","6,334"
"4,861","6,321"
"4,877","6,263"
"4,893","6,199"
"4,909","6,191"
"4,925","6,273"
"4,941","6,322"
"4,957","6,386"
"4,973","6,463"
"4,989","6,588"
"5,005","6,592"
"5,021","6,701"
"5,037","6,725"
"5,053","6,809"
"5,069","6,811"
"5,085","6,894"
"5,101","6,989"
"5,117","7,236"
"5,133","7,285"
"5,149","7,331"
"5,165","7,378"
"5,181","7,352"
"5,197","7,422"
"5,213","7,561"
"5,229","7,622"
"5,245","7,778"
"5,261","7,923"
"5,277","8,378"
"5,293","9,176"
"5,309","9,347"
"5,325","9,31"
"5,341","9,086"
"5,357","9,042"
"5,373","8,845"
"5,389","9,013"
"5,405","9,205"
"5,422","9,261"
"5,438","9,422"
"5,454","9,492"
"5,47","9,556"
"5,486","9,541"
"5,502","9,841"
"5,518","10,02"
"5,534","9,812"
"5,55","9,739"
"5,566","9,885"
"5,582","10,01"
"5,598","9,985"
"5,614","9,991"
"5,63","9,966"
"5,646","10,15"
"5,662","10,45"
"5,678","10,76"
"5,694","10,88"
"5,71","11,07"
"5,726","11,12"
"5,742","11,46"
"5,758","11,76"
"5,774","12,06"
"5,79","11,91"
"5,806","11,59"
"5,822","11,79"
"5,838","11,92"
"5,854","12,11"
"5,87","12,38"
"5,886","12,28"
"5,902","12,44"
"5,918","12,55"
"5,934","12,56"
"5,95","12,85"
"5,966","12,86"
"5,982","12,92"
"5,998","13,24"
"6,014","13,4"
"6,03","13,14"
"6,046","13,45"
"6,062","13,84"
"6,078","13,98"
"6,094","13,88"
"6,11","14,08"
"6,126","14,1"
"6,142","14,16"
"6,158","14,47"
"6,174","14,77"
"6,19","14,77"
"6,206","14,71"
"6,222","14,91"
"6,238","15,08"
"6,254","15,08"
"6,27","14,98"
"6,286","15,32"
"6,302","15,33"
"6,318","15,36"
"6,334","15,7"
"6,35","15,95"
"6,366","16,13"
"6,382","16,49"
"6,398","16,84"
"6,415","16,63"
"6,431","16,49"
"6,447","16,49"
"6,463","17,05"
"6,479","17,58"
"6,495","17,87"
"6,511","17,86"
"6,527","17,66"
"6,543","17,99"
"6,559","17,9"
"6,575","18,25"
"6,591","18,26"
"6,607","18,29"
"6,623","18,39"
"6,639","18,69"
"6,655","18,8"
"6,671","19,16"
"6,687","19,58"
"6,703","19,84"
"6,719","20,37"
"6,735","20,75"
"6,751","20,48"
"6,767","20,32"
"6,783","20,4"
"6,799","20,45"
"6,815","20,57"
"6,831","20,6"
"6,847","21,44"
"6,863","21,85"
"6,879","21,96"
"6,895","22,04"
"6,911","22,25"
"6,927","22,89"
"6,943","22,92"
"6,959","22,77"
"6,975","22,96"
"6,991","23,17"
"7,007","23,51"
"7,023","24,22"
"7,039","24,07"
"7,055","24,31"
"7,071","24,98"
"7,087","25,68"
"7,103","25,76"
"7,119","26,24"
"7,135","26,37"
"7,151","26,41"
"7,167","26,81"
"7,183","27,77"
"7,199","28,53"
"7,215","28,59"
"7,231","28,91"
"7,247","28,68"
"7,263","29,58"
"7,279","30,29"
"7,295","30"
"7,311","30,11"
"7,327","29,77"
"7,343","29,86"
"7,359","30,53"
"7,375","32,48"
"7,392","33,19"
"7,408","34,23"
"7,424","33,93"
"7,44","32,5"
"7,456","31,79"
"7,472","33,29"
"7,488","33,91"
"7,504","34,75"
"7,52","35,01"
"7,536","33,93"
"7,552","33,45"
"7,568","33,43"
"7,584","33,56"
"7,6","33,75"
"7,616","33,73"
"7,632","33,64"
"7,648","34,86"
"7,664","37"
"7,68","37,83"
"7,696","37,79"
"7,712","37,5"
"7,728","38,34"
"7,744","38,76"
"7,76","38,26"
"7,776","39,12"
"7,792","40,6"
"7,808","41,91"
"7,824","42,49"
"7,84","42,92"
"7,856","42,68"
"7,872","44,1"
"7,888","45,64"
"7,904","45,5"
"7,92","45,09"
"7,936","44,16"
"7,952","45,18"
"7,968","44,68"
"7,984","45,73"
"8","44,65"
