"u","i"
"-1,326","-49,99"
"-1,316","-49,99"
"-1,306","-49,99"
"-1,296","-49,99"
"-1,286","-49,99"
"-1,276","-49,99"
"-1,266","-49,99"
"-1,256","-49,99"
"-1,246","-49,99"
"-1,236","-49,99"
"-1,226","-49,99"
"-1,216","-49,99"
"-1,206","-49,99"
"-1,196","-49,99"
"-1,186","-49,99"
"-1,176","-49,99"
"-1,166","-49,46"
"-1,156","-48,98"
"-1,146","-49,2"
"-1,136","-49,99"
"-1,126","-48,95"
"-1,116","-48,68"
"-1,106","-46,9"
"-1,096","-45,52"
"-1,086","-46,36"
"-1,076","-47,21"
"-1,066","-45,3"
"-1,056","-43,9"
"-1,046","-43,96"
"-1,036","-42,92"
"-1,026","-44,71"
"-1,016","-43,65"
"-1,006","-44,94"
"-0,996","-42,68"
"-0,986","-41,81"
"-0,976","-42,25"
"-0,966","-41,85"
"-0,956","-40,23"
"-0,946","-40,52"
"-0,936","-36,26"
"-0,926","-36,74"
"-0,9159","-36,09"
"-0,9059","-33,72"
"-0,8959","-33,41"
"-0,8859","-34,46"
"-0,8759","-35,68"
"-0,8659","-33,12"
"-0,8559","-31,28"
"-0,8459","-30,81"
"-0,8359","-31,08"
"-0,8259","-29,47"
"-0,8158","-29,1"
"-0,8058","-28,85"
"-0,7958","-28,51"
"-0,7858","-29,13"
"-0,7758","-29,54"
"-0,7658","-29,44"
"-0,7558","-28,37"
"-0,7458","-27,81"
"-0,7358","-26,91"
"-0,7257","-27,62"
"-0,7157","-26,51"
"-0,7057","-25,64"
"-0,6957","-24,5"
"-0,6857","-24,51"
"-0,6757","-24,37"
"-0,6657","-22,99"
"-0,6557","-21,16"
"-0,6457","-22,38"
"-0,6357","-20,25"
"-0,6256","-20,24"
"-0,6156","-19,49"
"-0,6056","-19,74"
"-0,5956","-18,69"
"-0,5856","-18,72"
"-0,5756","-17,65"
"-0,5656","-17,44"
"-0,5556","-17"
"-0,5456","-16,87"
"-0,5356","-16,65"
"-0,5255","-16,67"
"-0,5155","-15,31"
"-0,5055","-14,94"
"-0,4955","-14,59"
"-0,4855","-13,79"
"-0,4755","-13,81"
"-0,4655","-13,08"
"-0,4555","-13,16"
"-0,4455","-12,71"
"-0,4354","-12,63"
"-0,4254","-12,56"
"-0,4154","-11,46"
"-0,4054","-11,92"
"-0,3954","-11,76"
"-0,3854","-11,21"
"-0,3754","-10,24"
"-0,3654","-10,23"
"-0,3554","-9,936"
"-0,3454","-9,316"
"-0,3353","-9,377"
"-0,3253","-8,666"
"-0,3153","-8,372"
"-0,3053","-7,058"
"-0,2953","-6,856"
"-0,2853","-6,58"
"-0,2753","-6,185"
"-0,2653","-5,52"
"-0,2553","-5,518"
"-0,2453","-5,602"
"-0,2352","-5,06"
"-0,2252","-5,135"
"-0,2152","-4,757"
"-0,2052","-5,014"
"-0,1952","-4,7"
"-0,1852","-4,363"
"-0,1752","-3,856"
"-0,1652","-3,702"
"-0,1552","-3,549"
"-0,1451","-3,237"
"-0,1351","-3,096"
"-0,1251","-2,887"
"-0,1151","-2,613"
"-0,1051","-2,564"
"-0,0951","-2,118"
"-0,08509","-1,894"
"-0,07508","-1,81"
"-0,06507","-1,427"
"-0,05506","-1,148"
"-0,04505","-1,076"
"-0,03504","-0,8988"
"-0,02503","-0,6699"
"-0,01502","-0,4654"
"-0,005005","-0,232"
"0,005005","0,01068"
"0,01502","0,2335"
"0,02503","0,4609"
"0,03504","0,6959"
"0,04505","0,9354"
"0,05506","1,109"
"0,06507","1,448"
"0,07508","1,624"
"0,08509","1,822"
"0,0951","1,973"
"0,1051","2,394"
"0,1151","2,689"
"0,1251","2,471"
"0,1351","3,069"
"0,1451","3,449"
"0,1552","3,867"
"0,1652","3,919"
"0,1752","4,471"
"0,1852","4,68"
"0,1952","4,839"
"0,2052","5,016"
"0,2152","5,278"
"0,2252","6,823"
"0,2352","8,037"
"0,2453","8,169"
"0,2553","8,788"
"0,2653","8,871"
"0,2753","9,534"
"0,2853","9,733"
"0,2953","10,13"
"0,3053","10,25"
"0,3153","11,63"
"0,3253","11,91"
"0,3353","13,25"
"0,3454","13,28"
"0,3554","14,39"
"0,3654","14,5"
"0,3754","16,44"
"0,3854","17,67"
"0,3954","16,31"
"0,4054","19,96"
"0,4154","21,67"
"0,4254","22,66"
"0,4354","21,81"
"0,4455","21,76"
"0,4555","22,65"
"0,4655","25,52"
"0,4755","27,75"
"0,4855","26,95"
"0,4955","26,08"
"0,5055","27,72"
"0,5155","29,69"
"0,5255","29,37"
"0,5356","30,39"
"0,5456","30,17"
"0,5556","31,17"
"0,5656","32,55"
"0,5756","35,06"
"0,5856","37,76"
"0,5956","39,32"
"0,6056","42,14"
"0,6156","50,02"
"0,6256","50,02"
"0,6357","49,61"
"0,6457","50,02"
"0,6557","50,02"
"0,6657","50,02"
"0,6757","50,02"
"0,6857","50,02"
"0,6957","50,02"
"0,7057","50,02"
"0,7157","50,02"
"0,7257","50,02"
"0,7358","50,02"
"0,7458","50,02"
"0,7558","50,02"
"0,7658","50,02"
"0,7758","50,02"
"0,7858","50,02"
"0,7958","50,02"
"0,8058","50,02"
"0,8158","50,02"
"0,8259","50,02"
"0,8359","50,02"
"0,8459","50,02"
"0,8559","50,02"
"0,8659","50,02"
"0,8759","50,02"
"0,8859","50,02"
"0,8959","50,02"
"0,9059","50,02"
"0,9159","50,02"
"0,926","50,02"
"0,936","50,02"
"0,946","50,02"
"0,956","50,02"
"0,966","50,02"
"0,976","50,02"
"0,986","50,02"
"0,996","50,02"
"1,006","50,02"
"1,016","50,02"
"1,026","50,02"
"1,036","50,02"
"1,046","50,02"
"1,056","50,02"
"1,066","50,02"
"1,076","50,02"
"1,086","50,02"
"1,096","50,02"
"1,106","50,02"
"1,116","50,02"
"1,126","50,02"
"1,136","50,02"
"1,146","50,02"
"1,156","50,02"
"1,166","50,02"
"1,176","50,02"
"1,186","50,02"
"1,196","50,02"
"1,206","50,02"
"1,216","50,02"
"1,226","50,02"
"1,236","50,02"
"1,246","50,02"
"1,256","50,02"
"1,266","50,02"
"1,276","50,02"
"1,286","50,02"
"1,296","50,02"
"1,306","50,02"
"1,316","50,02"
"1,326","50,02"
"1,336","50,02"
"1,346","50,02"
"1,356","50,02"
"1,366","50,02"
"1,376","50,02"
"1,386","50,02"
"1,396","50,02"
"1,406","50,02"
"1,416","50,02"
"1,426","50,02"
"1,436","50,02"
"1,446","50,02"
"1,457","50,02"
"1,467","50,02"
"1,477","50,02"
"1,487","50,02"
"1,497","50,02"
"1,507","50,02"
"1,517","50,02"
"1,527","50,02"
"1,537","50,02"
"1,547","50,02"
"1,557","50,02"
"1,567","50,02"
"1,577","50,02"
"1,587","50,02"
"1,597","50,02"
"1,607","50,02"
"1,617","50,02"
"1,627","50,02"
"1,637","50,02"
"1,647","50,02"
"1,657","50,02"
"1,667","50,02"
"1,677","50,02"
"1,687","50,02"
"1,697","50,02"
"1,707","50,02"
"1,717","50,02"
"1,727","50,02"
"1,737","50,02"
"1,747","50,02"
"1,757","50,02"
"1,767","50,02"
"1,777","50,02"
"1,787","50,02"
"1,797","50,02"
"1,807","50,02"
"1,817","50,02"
"1,827","50,02"
"1,837","50,02"
"1,847","50,02"
"1,857","50,02"
"1,867","50,02"
"1,877","50,02"
"1,887","50,02"
"1,897","50,02"
"1,907","50,02"
"1,917","50,02"
"1,927","50,02"
"1,937","50,02"
"1,947","50,02"
"1,957","50,02"
"1,967","50,02"
"1,977","50,02"
"1,987","50,02"
"1,997","50,02"
"2,007","50,02"
"2,017","50,02"
"2,027","50,02"
"2,037","50,02"
"2,047","50,02"
"2,057","50,02"
"2,067","50,02"
"2,077","50,02"
"2,087","50,02"
"2,097","50,02"
"2,107","50,02"
"2,117","50,02"
"2,127","50,02"
"2,137","50,02"
"2,147","50,02"
"2,157","50,02"
"2,167","50,02"
"2,177","50,02"
"2,187","50,02"
"2,197","50,02"
"2,207","50,02"
"2,217","50,02"
"2,227","50,02"
"2,237","50,02"
"2,247","50,02"
"2,257","50,02"
"2,267","50,02"
"2,277","50,02"
"2,287","50,02"
"2,297","50,02"
"2,307","50,02"
"2,317","50,02"
"2,327","50,02"
"2,337","50,02"
"2,347","50,02"
"2,357","50,02"
"2,367","50,02"
"2,377","50,02"
"2,387","50,02"
"2,397","50,02"
"2,407","50,02"
"2,417","50,02"
"2,428","50,02"
"2,438","50,02"
"2,448","50,02"
"2,458","50,02"
"2,468","50,02"
"2,478","50,02"
"2,488","50,02"
"2,498","50,02"
"2,508","50,02"
"2,518","50,02"
"2,528","50,02"
"2,538","50,02"
"2,548","50,02"
"2,558","50,02"
"2,568","50,02"
"2,578","50,02"
"2,588","50,02"
"2,598","50,02"
"2,608","50,02"
"2,618","50,02"
"2,628","50,02"
"2,638","50,02"
"2,648","50,02"
"2,658","50,02"
"2,668","50,02"
"2,678","50,02"
"2,688","50,02"
"2,698","50,02"
"2,708","50,02"
"2,718","50,02"
"2,728","50,02"
"2,738","50,02"
"2,748","50,02"
"2,758","50,02"
"2,768","50,02"
"2,778","50,02"
"2,788","50,02"
"2,798","50,02"
"2,808","50,02"
"2,818","50,02"
"2,828","50,02"
"2,838","50,02"
"2,848","50,02"
"2,858","50,02"
"2,868","50,02"
"2,878","50,02"
"2,888","50,02"
"2,898","50,02"
"2,908","50,02"
"2,918","50,02"
"2,928","50,02"
"2,938","50,02"
"2,948","50,02"
"2,958","50,02"
"2,968","50,02"
"2,978","50,02"
"2,988","50,02"
"2,998","50,02"
"3,008","50,02"
"3,018","50,02"
"3,028","50,02"
"3,038","50,02"
"3,048","50,02"
"3,058","50,02"
"3,068","50,02"
"3,078","50,02"
"3,088","50,02"
"3,098","50,02"
"3,108","50,02"
"3,118","50,02"
"3,128","50,02"
"3,138","50,02"
"3,148","50,02"
"3,158","50,02"
"3,168","50,02"
"3,178","50,02"
"3,188","50,02"
"3,198","50,02"
"3,208","50,02"
"3,218","50,02"
"3,228","50,02"
"3,238","50,02"
"3,248","50,02"
"3,258","50,02"
"3,268","50,02"
"3,278","50,02"
"3,288","50,02"
"3,298","50,02"
"3,308","50,02"
"3,318","50,02"
"3,328","50,02"
"3,338","50,02"
"3,348","50,02"
"3,358","50,02"
"3,368","50,02"
"3,378","50,02"
"3,388","50,02"
"3,399","50,02"
"3,409","50,02"
"3,419","50,02"
"3,429","50,02"
"3,439","50,02"
"3,449","50,02"
"3,459","50,02"
"3,469","50,02"
"3,479","50,02"
"3,489","50,02"
"3,499","50,02"
"3,509","50,02"
"3,519","50,02"
"3,529","50,02"
"3,539","50,02"
"3,549","50,02"
"3,559","50,02"
"3,569","50,02"
"3,579","50,02"
"3,589","50,02"
"3,599","50,02"
"3,609","50,02"
"3,619","50,02"
"3,629","50,02"
"3,639","50,02"
"3,649","50,02"
"3,659","50,02"
"3,669","50,02"
"3,679","50,02"
"3,689","50,02"
"3,699","50,02"
"3,709","50,02"
"3,719","50,02"
"3,729","50,02"
"3,739","50,02"
"3,749","50,02"
"3,759","50,02"
"3,769","50,02"
"3,779","50,02"
"3,789","50,02"
"3,799","50,02"
"3,809","50,02"
"3,819","50,02"
"3,829","50,02"
"3,839","50,02"
"3,849","50,02"
"3,859","50,02"
"3,869","50,02"
"3,879","50,02"
"3,889","50,02"
"3,899","50,02"
"3,909","50,02"
"3,919","50,02"
"3,929","50,02"
"3,939","50,02"
"3,949","50,02"
"3,959","50,02"
"3,969","50,02"
"3,979","50,02"
"3,989","50,02"
"3,999","50,02"
"4,009","50,02"
"4,019","50,02"
"4,029","50,02"
"4,039","50,02"
"4,049","50,02"
"4,059","50,02"
"4,069","50,02"
"4,079","50,02"
"4,089","50,02"
"4,099","50,02"
"4,109","50,02"
"4,119","50,02"
"4,129","50,02"
"4,139","50,02"
"4,149","50,02"
"4,159","50,02"
"4,169","50,02"
"4,179","50,02"
"4,189","50,02"
"4,199","50,02"
"4,209","50,02"
"4,219","50,02"
"4,229","50,02"
"4,239","50,02"
"4,249","50,02"
"4,259","50,02"
"4,269","50,02"
"4,279","50,02"
"4,289","50,02"
"4,299","50,02"
"4,309","50,02"
"4,319","50,02"
"4,329","50,02"
"4,339","50,02"
"4,349","50,02"
"4,359","50,02"
"4,37","50,02"
"4,38","50,02"
"4,39","50,02"
"4,4","50,02"
"4,41","50,02"
"4,42","50,02"
"4,43","50,02"
"4,44","50,02"
"4,45","50,02"
"4,46","50,02"
"4,47","50,02"
"4,48","50,02"
"4,49","50,02"
"4,5","50,02"
"4,51","50,02"
"4,52","50,02"
"4,53","50,02"
"4,54","50,02"
"4,55","50,02"
"4,56","50,02"
"4,57","50,02"
"4,58","50,02"
"4,59","50,02"
"4,6","50,02"
"4,61","50,02"
"4,62","50,02"
"4,63","50,02"
"4,64","50,02"
"4,65","50,02"
"4,66","50,02"
"4,67","50,02"
"4,68","50,02"
"4,69","50,02"
"4,7","50,02"
"4,71","50,02"
"4,72","50,02"
"4,73","50,02"
"4,74","50,02"
"4,75","50,02"
"4,76","50,02"
"4,77","50,02"
"4,78","50,02"
"4,79","50,02"
"4,8","50,02"
"4,81","50,02"
"4,82","50,02"
"4,83","50,02"
"4,84","50,02"
"4,85","50,02"
"4,86","50,02"
"4,87","50,02"
"4,88","50,02"
"4,89","50,02"
"4,9","50,02"
"4,91","50,02"
"4,92","50,02"
"4,93","50,02"
"4,94","50,02"
"4,95","50,02"
"4,96","50,02"
"4,97","50,02"
"4,98","50,02"
"4,99","50,02"
"5","50,02"
