"u","i"
"-2,955","-22,05"
"-2,939","-21,75"
"-2,923","-22,07"
"-2,907","-22,16"
"-2,891","-21,3"
"-2,875","-21,38"
"-2,859","-22,09"
"-2,843","-22,04"
"-2,827","-20,83"
"-2,811","-20,03"
"-2,795","-19,33"
"-2,779","-18,37"
"-2,763","-17,94"
"-2,747","-17,77"
"-2,731","-18,24"
"-2,715","-17,91"
"-2,699","-17,85"
"-2,683","-19,02"
"-2,667","-19,26"
"-2,651","-17,41"
"-2,635","-16,63"
"-2,619","-16,65"
"-2,603","-17"
"-2,587","-17,21"
"-2,571","-17,16"
"-2,555","-17,09"
"-2,539","-17,37"
"-2,523","-17,59"
"-2,507","-17,4"
"-2,491","-17,55"
"-2,475","-17,33"
"-2,458","-16,85"
"-2,442","-17,5"
"-2,426","-17,36"
"-2,41","-16,96"
"-2,394","-17,26"
"-2,378","-18,23"
"-2,362","-17,85"
"-2,346","-17,44"
"-2,33","-17,6"
"-2,314","-17,05"
"-2,298","-16,55"
"-2,282","-15,99"
"-2,266","-16,15"
"-2,25","-15,98"
"-2,234","-16,63"
"-2,218","-16,4"
"-2,202","-16,02"
"-2,186","-16,76"
"-2,17","-16,91"
"-2,154","-16,78"
"-2,138","-16,38"
"-2,122","-16,25"
"-2,106","-16,08"
"-2,09","-16,07"
"-2,074","-16,69"
"-2,058","-17,4"
"-2,042","-16,99"
"-2,026","-16,8"
"-2,01","-16,61"
"-1,994","-16,08"
"-1,978","-16"
"-1,962","-16,22"
"-1,946","-16,98"
"-1,93","-17,72"
"-1,914","-17,36"
"-1,898","-17,12"
"-1,882","-16,8"
"-1,866","-17,01"
"-1,85","-16,29"
"-1,834","-16,17"
"-1,818","-16,07"
"-1,802","-15,69"
"-1,786","-16,31"
"-1,77","-16,58"
"-1,754","-16,77"
"-1,738","-16,83"
"-1,722","-15,97"
"-1,706","-14,9"
"-1,69","-14,69"
"-1,674","-14,33"
"-1,658","-13,95"
"-1,642","-13,33"
"-1,626","-13,04"
"-1,61","-13,11"
"-1,594","-13,24"
"-1,578","-13,09"
"-1,562","-13,36"
"-1,546","-13,59"
"-1,53","-13,27"
"-1,514","-13,18"
"-1,498","-13,21"
"-1,482","-13,08"
"-1,465","-12,53"
"-1,449","-12,39"
"-1,433","-12,22"
"-1,417","-11,7"
"-1,401","-11,61"
"-1,385","-11,58"
"-1,369","-11,3"
"-1,353","-11,06"
"-1,337","-10,86"
"-1,321","-10,76"
"-1,305","-10,76"
"-1,289","-10,59"
"-1,273","-10,23"
"-1,257","-10,1"
"-1,241","-10,05"
"-1,225","-9,959"
"-1,209","-9,82"
"-1,193","-9,624"
"-1,177","-9,135"
"-1,161","-8,965"
"-1,145","-8,724"
"-1,129","-9,066"
"-1,113","-8,858"
"-1,097","-8,66"
"-1,081","-8,463"
"-1,065","-8,269"
"-1,049","-8,143"
"-1,033","-8,167"
"-1,017","-8,01"
"-1,001","-7,929"
"-0,985","-7,682"
"-0,969","-7,412"
"-0,953","-7,273"
"-0,937","-7,149"
"-0,9209","-7,113"
"-0,9049","-7,085"
"-0,8889","-6,94"
"-0,8729","-6,974"
"-0,8569","-6,977"
"-0,8409","-7,046"
"-0,8248","-6,742"
"-0,8088","-6,519"
"-0,7928","-6,313"
"-0,7768","-6,279"
"-0,7608","-6,29"
"-0,7448","-6,457"
"-0,7287","-6,511"
"-0,7127","-6,399"
"-0,6967","-6,287"
"-0,6807","-6,214"
"-0,6647","-6,035"
"-0,6487","-5,787"
"-0,6326","-5,626"
"-0,6166","-5,372"
"-0,6006","-5,205"
"-0,5846","-5,152"
"-0,5686","-5,249"
"-0,5526","-5,155"
"-0,5365","-5,103"
"-0,5205","-5,019"
"-0,5045","-4,747"
"-0,4885","-4,416"
"-0,4725","-4,274"
"-0,4565","-4,355"
"-0,4404","-4,233"
"-0,4244","-4,171"
"-0,4084","-3,974"
"-0,3924","-3,64"
"-0,3764","-3,403"
"-0,3604","-3,287"
"-0,3443","-3,247"
"-0,3283","-3,089"
"-0,3123","-3,008"
"-0,2963","-2,721"
"-0,2803","-2,725"
"-0,2643","-2,623"
"-0,2483","-2,529"
"-0,2322","-2,495"
"-0,2162","-2,449"
"-0,2002","-2,349"
"-0,1842","-2,272"
"-0,1682","-2,117"
"-0,1522","-1,921"
"-0,1361","-1,72"
"-0,1201","-1,557"
"-0,1041","-1,39"
"-0,08809","-1,202"
"-0,07207","-1,056"
"-0,05606","-0,9385"
"-0,04004","-0,7737"
"-0,02402","-0,6318"
"-0,008007","-0,4914"
"0,008009","-0,3479"
"0,02403","-0,2182"
"0,04004","-0,0702"
"0,05606","0,05341"
"0,07207","0,1831"
"0,08809","0,3159"
"0,1041","0,4502"
"0,1201","0,6043"
"0,1361","0,6745"
"0,1522","0,8393"
"0,1682","1,09"
"0,1842","1,244"
"0,2002","1,425"
"0,2162","1,695"
"0,2322","1,967"
"0,2483","2,477"
"0,2643","2,909"
"0,2803","3,006"
"0,2963","3,11"
"0,3123","3,891"
"0,3283","4,258"
"0,3444","4,576"
"0,3604","5,024"
"0,3764","5,788"
"0,3924","6,415"
"0,4084","7,291"
"0,4244","8,143"
"0,4404","8,977"
"0,4565","10,3"
"0,4725","10,5"
"0,4885","11,28"
"0,5045","12,12"
"0,5205","12,64"
"0,5365","13,38"
"0,5526","14,27"
"0,5686","15,86"
"0,5846","16,58"
"0,6006","17,3"
"0,6166","17,68"
"0,6326","18,42"
"0,6487","19,07"
"0,6647","20,22"
"0,6807","22,33"
"0,6967","25,04"
"0,7127","27,71"
"0,7287","28,79"
"0,7448","31,59"
"0,7608","32,84"
"0,7768","34,23"
"0,7928","34,3"
"0,8088","35,02"
"0,8248","37,95"
"0,8409","38,91"
"0,8569","39,26"
"0,8729","42,14"
"0,8889","45,32"
"0,9049","46,46"
"0,9209","50,02"
"0,937","50,02"
"0,953","50,02"
"0,969","50,02"
"0,985","50,02"
"1,001","50,02"
"1,017","50,02"
"1,033","50,02"
"1,049","50,02"
"1,065","50,02"
"1,081","50,02"
"1,097","50,02"
"1,113","50,02"
"1,129","50,02"
"1,145","50,02"
"1,161","50,02"
"1,177","50,02"
"1,193","50,02"
"1,209","50,02"
"1,225","50,02"
"1,241","50,02"
"1,257","50,02"
"1,273","50,02"
"1,289","50,02"
"1,305","50,02"
"1,321","50,02"
"1,337","50,02"
"1,353","50,02"
"1,369","50,02"
"1,385","50,02"
"1,401","50,02"
"1,417","50,02"
"1,433","50,02"
"1,449","50,02"
"1,465","50,02"
"1,482","50,02"
"1,498","50,02"
"1,514","50,02"
"1,53","50,02"
"1,546","50,02"
"1,562","50,02"
"1,578","50,02"
"1,594","50,02"
"1,61","50,02"
"1,626","50,02"
"1,642","50,02"
"1,658","50,02"
"1,674","50,02"
"1,69","50,02"
"1,706","50,02"
"1,722","50,02"
"1,738","50,02"
"1,754","50,02"
"1,77","50,02"
"1,786","50,02"
"1,802","50,02"
"1,818","50,02"
"1,834","50,02"
"1,85","50,02"
"1,866","50,02"
"1,882","50,02"
"1,898","50,02"
"1,914","50,02"
"1,93","50,02"
"1,946","50,02"
"1,962","50,02"
"1,978","50,02"
"1,994","50,02"
"2,01","50,02"
"2,026","50,02"
"2,042","50,02"
"2,058","50,02"
"2,074","50,02"
"2,09","50,02"
"2,106","50,02"
"2,122","50,02"
"2,138","50,02"
"2,154","50,02"
"2,17","50,02"
"2,186","50,02"
"2,202","50,02"
"2,218","50,02"
"2,234","50,02"
"2,25","50,02"
"2,266","50,02"
"2,282","50,02"
"2,298","50,02"
"2,314","50,02"
"2,33","50,02"
"2,346","50,02"
"2,362","50,02"
"2,378","50,02"
"2,394","50,02"
"2,41","50,02"
"2,426","50,02"
"2,442","50,02"
"2,458","50,02"
"2,475","50,02"
"2,491","50,02"
"2,507","50,02"
"2,523","50,02"
"2,539","50,02"
"2,555","50,02"
"2,571","50,02"
"2,587","50,02"
"2,603","50,02"
"2,619","50,02"
"2,635","50,02"
"2,651","50,02"
"2,667","50,02"
"2,683","50,02"
"2,699","50,02"
"2,715","50,02"
"2,731","50,02"
"2,747","50,02"
"2,763","50,02"
"2,779","50,02"
"2,795","50,02"
"2,811","50,02"
"2,827","50,02"
"2,843","50,02"
"2,859","50,02"
"2,875","50,02"
"2,891","50,02"
"2,907","50,02"
"2,923","50,02"
"2,939","50,02"
"2,955","50,02"
"2,971","50,02"
"2,987","50,02"
"3,003","50,02"
"3,019","50,02"
"3,035","50,02"
"3,051","50,02"
"3,067","50,02"
"3,083","50,02"
"3,099","50,02"
"3,115","50,02"
"3,131","50,02"
"3,147","50,02"
"3,163","50,02"
"3,179","50,02"
"3,195","50,02"
"3,211","50,02"
"3,227","50,02"
"3,243","50,02"
"3,259","50,02"
"3,275","50,02"
"3,291","50,02"
"3,307","50,02"
"3,323","50,02"
"3,339","50,02"
"3,355","50,02"
"3,371","50,02"
"3,387","50,02"
"3,403","50,02"
"3,419","50,02"
"3,435","50,02"
"3,452","50,02"
"3,468","50,02"
"3,484","50,02"
"3,5","50,02"
"3,516","50,02"
"3,532","50,02"
"3,548","50,02"
"3,564","50,02"
"3,58","50,02"
"3,596","50,02"
"3,612","50,02"
"3,628","50,02"
"3,644","50,02"
"3,66","50,02"
"3,676","50,02"
"3,692","50,02"
"3,708","50,02"
"3,724","50,02"
"3,74","50,02"
"3,756","50,02"
"3,772","50,02"
"3,788","50,02"
"3,804","50,02"
"3,82","50,02"
"3,836","50,02"
"3,852","50,02"
"3,868","50,02"
"3,884","50,02"
"3,9","50,02"
"3,916","50,02"
"3,932","50,02"
"3,948","50,02"
"3,964","50,02"
"3,98","50,02"
"3,996","50,02"
"4,012","50,02"
"4,028","50,02"
"4,044","50,02"
"4,06","50,02"
"4,076","50,02"
"4,092","50,02"
"4,108","50,02"
"4,124","50,02"
"4,14","50,02"
"4,156","50,02"
"4,172","50,02"
"4,188","50,02"
"4,204","50,02"
"4,22","50,02"
"4,236","50,02"
"4,252","50,02"
"4,268","50,02"
"4,284","50,02"
"4,3","50,02"
"4,316","50,02"
"4,332","50,02"
"4,348","50,02"
"4,364","50,02"
"4,38","50,02"
"4,396","50,02"
"4,412","50,02"
"4,428","50,02"
"4,445","50,02"
"4,461","50,02"
"4,477","50,02"
"4,493","50,02"
"4,509","50,02"
"4,525","50,02"
"4,541","50,02"
"4,557","50,02"
"4,573","50,02"
"4,589","50,02"
"4,605","50,02"
"4,621","50,02"
"4,637","50,02"
"4,653","50,02"
"4,669","50,02"
"4,685","50,02"
"4,701","50,02"
"4,717","50,02"
"4,733","50,02"
"4,749","50,02"
"4,765","50,02"
"4,781","50,02"
"4,797","50,02"
"4,813","50,02"
"4,829","50,02"
"4,845","50,02"
"4,861","50,02"
"4,877","50,02"
"4,893","50,02"
"4,909","50,02"
"4,925","50,02"
"4,941","50,02"
"4,957","50,02"
"4,973","50,02"
"4,989","50,02"
"5,005","50,02"
"5,021","50,02"
"5,037","50,02"
"5,053","50,02"
"5,069","50,02"
"5,085","50,02"
"5,101","50,02"
"5,117","50,02"
"5,133","50,02"
"5,149","50,02"
"5,165","50,02"
"5,181","50,02"
"5,197","50,02"
"5,213","50,02"
"5,229","50,02"
"5,245","50,02"
"5,261","50,02"
"5,277","50,02"
"5,293","50,02"
"5,309","50,02"
"5,325","50,02"
"5,341","50,02"
"5,357","50,02"
"5,373","50,02"
"5,389","50,02"
"5,405","50,02"
"5,422","50,02"
"5,438","50,02"
"5,454","50,02"
"5,47","50,02"
"5,486","50,02"
"5,502","50,02"
"5,518","50,02"
"5,534","50,02"
"5,55","50,02"
"5,566","50,02"
"5,582","50,02"
"5,598","50,02"
"5,614","50,02"
"5,63","50,02"
"5,646","50,02"
"5,662","50,02"
"5,678","50,02"
"5,694","50,02"
"5,71","50,02"
"5,726","50,02"
"5,742","50,02"
"5,758","50,02"
"5,774","50,02"
"5,79","50,02"
"5,806","50,02"
"5,822","50,02"
"5,838","50,02"
"5,854","50,02"
"5,87","50,02"
"5,886","50,02"
"5,902","50,02"
"5,918","50,02"
"5,934","50,02"
"5,95","50,02"
"5,966","50,02"
"5,982","50,02"
"5,998","50,02"
"6,014","50,02"
"6,03","50,02"
"6,046","50,02"
"6,062","50,02"
"6,078","50,02"
"6,094","50,02"
"6,11","50,02"
"6,126","50,02"
"6,142","50,02"
"6,158","50,02"
"6,174","50,02"
"6,19","50,02"
"6,206","50,02"
"6,222","50,02"
"6,238","50,02"
"6,254","50,02"
"6,27","50,02"
"6,286","50,02"
"6,302","50,02"
"6,318","50,02"
"6,334","50,02"
"6,35","50,02"
"6,366","50,02"
"6,382","50,02"
"6,398","50,02"
"6,415","50,02"
"6,431","50,02"
"6,447","50,02"
"6,463","50,02"
"6,479","50,02"
"6,495","50,02"
"6,511","50,02"
"6,527","50,02"
"6,543","50,02"
"6,559","50,02"
"6,575","50,02"
"6,591","50,02"
"6,607","50,02"
"6,623","50,02"
"6,639","50,02"
"6,655","50,02"
"6,671","50,02"
"6,687","50,02"
"6,703","50,02"
"6,719","50,02"
"6,735","50,02"
"6,751","50,02"
"6,767","50,02"
"6,783","50,02"
"6,799","50,02"
"6,815","50,02"
"6,831","50,02"
"6,847","50,02"
"6,863","50,02"
"6,879","50,02"
"6,895","50,02"
"6,911","50,02"
"6,927","50,02"
"6,943","50,02"
"6,959","50,02"
"6,975","50,02"
"6,991","50,02"
"7,007","50,02"
"7,023","50,02"
"7,039","50,02"
"7,055","50,02"
"7,071","50,02"
"7,087","50,02"
"7,103","50,02"
"7,119","50,02"
"7,135","50,02"
"7,151","50,02"
"7,167","50,02"
"7,183","50,02"
"7,199","50,02"
"7,215","50,02"
"7,231","50,02"
"7,247","50,02"
"7,263","50,02"
"7,279","50,02"
"7,295","50,02"
"7,311","50,02"
"7,327","50,02"
"7,343","50,02"
"7,359","50,02"
"7,375","50,02"
"7,392","50,02"
"7,408","50,02"
"7,424","50,02"
"7,44","50,02"
"7,456","50,02"
"7,472","50,02"
"7,488","50,02"
"7,504","50,02"
"7,52","50,02"
"7,536","50,02"
"7,552","50,02"
"7,568","50,02"
"7,584","50,02"
"7,6","50,02"
"7,616","50,02"
"7,632","50,02"
"7,648","50,02"
"7,664","50,02"
"7,68","50,02"
"7,696","50,02"
"7,712","50,02"
"7,728","50,02"
"7,744","50,02"
"7,76","50,02"
"7,776","50,02"
"7,792","50,02"
"7,808","50,02"
"7,824","50,02"
"7,84","50,02"
"7,856","50,02"
"7,872","50,02"
"7,888","50,02"
"7,904","50,02"
"7,92","50,02"
"7,936","50,02"
"7,952","50,02"
"7,968","50,02"
"7,984","50,02"
"8","50,02"
